Episodio,Passos,RecompensaTotal,Sucesso,Epsilon
98,172,962.1999999999999,1,0.6165
99,200,-54.49999999999999,0,0.6135
100,200,-59.949999999999996,0,0.6105
101,200,-51.95000000000001,0,0.6075
102,200,-48.0,0,0.6045
103,200,-50.5,0,0.6015
104,200,-53.5,0,0.5986
105,200,-54.95,0,0.5956
106,200,-63.49999999999999,0,0.5927
107,200,-53.5,0,0.5898
108,200,-62.999999999999986,0,0.5869
109,200,-56.449999999999996,0,0.5840
110,200,-55.95000000000003,0,0.5812
111,200,-62.400000000000006,0,0.5783
112,200,-62.99999999999999,0,0.5755
113,200,-60.300000000000004,0,0.5727
114,200,-55.90000000000003,0,0.5699
115,124,973.6999999999999,1,0.5671
116,200,-51.85,0,0.5643
117,200,-53.65000000000001,0,0.5615
118,143,960.1999999999999,1,0.5588
119,200,-50.49999999999999,0,0.5560
120,200,-50.5,0,0.5533
121,200,-46.0,0,0.5506
122,200,-48.45,0,0.5479
123,84,985.1999999999999,1,0.5452
124,200,-47.89999999999999,0,0.5426
125,200,-60.85000000000001,0,0.5399
126,200,-51.949999999999996,0,0.5373
127,200,-58.0,0,0.5346
128,200,-58.99999999999999,0,0.5320
129,200,-56.95,0,0.5294
130,200,-54.99999999999999,0,0.5268
131,200,-63.449999999999996,0,0.5242
132,200,-66.0,0,0.5217
133,200,-59.5,0,0.5191
134,200,-65.95,0,0.5166
135,168,950.1999999999999,1,0.5141
136,200,-63.94999999999999,0,0.5116
137,200,-65.45,0,0.5090
138,200,-52.45,0,0.5066
139,200,-56.949999999999996,0,0.5041
140,200,-62.95,0,0.5016
141,200,-58.4,0,0.4992
142,200,-57.449999999999996,0,0.4967
143,200,-60.49999999999999,0,0.4943
144,200,-55.95,0,0.4919
145,200,-62.949999999999996,0,0.4895
146,200,-58.95,0,0.4871
147,200,-62.2,0,0.4847
148,60,989.6999999999999,1,0.4823
149,200,-57.4,0,0.4800
150,200,-57.49999999999997,0,0.4776
151,200,-58.94999999999998,0,0.4753
152,200,-58.49999999999999,0,0.4730
153,200,-48.8,0,0.4707
154,200,-57.900000000000006,0,0.4684
155,200,-58.49999999999999,0,0.4661
156,200,-56.849999999999994,0,0.4638
157,128,969.1999999999999,1,0.4616
158,150,962.1999999999999,1,0.4593
159,200,-48.5,0,0.4571
160,200,-43.5,0,0.4548
161,200,-57.85,0,0.4526
162,200,-65.85,0,0.4504
163,200,-60.49999999999999,0,0.4482
164,200,-58.9,0,0.4460
165,200,-63.5,0,0.4439
166,200,-59.849999999999994,0,0.4417
167,200,-62.49999999999999,0,0.4395
168,200,-61.20000000000001,0,0.4374
169,200,-63.39999999999999,0,0.4353
170,200,-68.7,0,0.4331
171,200,-66.15,0,0.4310
172,157,958.6999999999999,1,0.4289
173,61,989.6999999999999,1,0.4268
174,200,-51.5,0,0.4248
175,200,-41.0,0,0.4227
176,200,-52.0,0,0.4206
177,200,-45.949999999999996,0,0.4186
178,200,-46.5,0,0.4165
179,200,-58.5,0,0.4145
180,200,-58.5,0,0.4125
181,200,-55.900000000000006,0,0.4105
182,200,-52.95,0,0.4085
183,200,-63.0,0,0.4065
184,200,-57.5,0,0.4045
185,200,-55.95,0,0.4026
186,200,-53.5,0,0.4006
187,200,-60.45,0,0.3987
188,200,-62.95,0,0.3967
189,200,-63.45,0,0.3948
190,200,-57.95,0,0.3929
191,200,-62.900000000000006,0,0.3910
192,200,-65.39999999999999,0,0.3891
193,200,-64.45,0,0.3872
194,200,-65.49999999999999,0,0.3853
195,200,-61.49999999999999,0,0.3834
196,200,-61.400000000000006,0,0.3816
197,200,-58.5,0,0.3797
198,33,996.6999999999999,1,0.3779
199,200,-42.5,0,0.3760
200,200,-41.95,0,0.3742
201,200,-39.5,0,0.3724
202,200,-45.49999999999999,0,0.3706
203,200,-50.5,0,0.3688
204,200,-56.5,0,0.3670
205,200,-49.999999999999986,0,0.3652
206,200,-56.0,0,0.3634
207,200,-59.45,0,0.3617
208,200,-59.0,0,0.3599
209,200,-57.45,0,0.3582
210,200,-62.95,0,0.3564
211,200,-64.5,0,0.3547
212,200,-62.9,0,0.3530
213,200,-62.85000000000001,0,0.3513
214,200,-56.5,0,0.3496
215,200,-65.5,0,0.3479
216,200,-64.89999999999999,0,0.3462
217,200,-68.95,0,0.3445
218,200,-60.900000000000006,0,0.3429
219,200,-62.300000000000004,0,0.3412
220,200,-63.5,0,0.3395
221,92,975.1999999999999,1,0.3379
222,95,982.1999999999999,1,0.3363
223,200,-49.85,0,0.3346
224,200,-43.5,0,0.3330
225,200,-50.95,0,0.3314
226,200,-62.449999999999996,0,0.3298
227,200,-58.5,0,0.3282
228,200,-59.84999999999999,0,0.3266
229,200,-51.49999999999999,0,0.3250
230,200,-55.949999999999996,0,0.3235
231,200,-58.25,0,0.3219
232,200,-62.4,0,0.3204
233,200,-59.499999999999986,0,0.3188
234,143,964.6999999999999,1,0.3173
235,200,-62.99999999999997,0,0.3157
236,200,-58.449999999999996,0,0.3142
237,200,-57.25000000000001,0,0.3127
238,198,937.6999999999999,1,0.3112
239,200,-61.80000000000001,0,0.3097
240,200,-61.600000000000016,0,0.3082
241,200,-61.5,0,0.3067
242,200,-63.9,0,0.3052
243,200,-65.85000000000001,0,0.3037
244,200,-60.75000000000001,0,0.3023
245,200,-55.95,0,0.3008
246,200,-60.900000000000006,0,0.2994
247,200,-66.85000000000001,0,0.2979
248,104,975.6999999999999,1,0.2965
249,200,-37.900000000000006,0,0.2951
250,200,-44.0,0,0.2936
251,200,-49.5,0,0.2922
252,200,-61.4,0,0.2908
253,200,-60.800000000000004,0,0.2894
254,80,982.1999999999999,1,0.2880
255,200,-61.35000000000001,0,0.2866
256,200,-65.70000000000002,0,0.2853
257,77,979.6999999999999,1,0.2839
258,142,955.1999999999999,1,0.2825
259,85,975.1999999999999,1,0.2812
260,49,989.1999999999999,1,0.2798
261,102,974.1999999999999,1,0.2785
262,200,-52.49999999999999,0,0.2771
263,200,-38.99999999999999,0,0.2758
264,200,-44.45,0,0.2745
265,200,-34.449999999999996,0,0.2731
266,200,-40.30000000000001,0,0.2718
267,200,-49.900000000000006,0,0.2705
268,200,-42.45,0,0.2692
269,200,-50.0,0,0.2679
270,200,-60.449999999999996,0,0.2666
271,200,-53.45,0,0.2654
272,200,-74.5,0,0.2641
273,200,-61.400000000000006,0,0.2628
274,200,-64.95,0,0.2616
275,200,-57.9,0,0.2603
276,200,-58.9,0,0.2591
